folder,filename,stt_transcription,llm_response,timestamp,tts_file_path,reference_text,wer_score,cer_score
B,2336_audio04.wav,Explain step by step cara apply visa Saudi dengan benar.,"Here is the step-by-step guide, *ya akhi/ukhti*: 1. **Passport Ready**: Pastikan *jawaz safar* (passport) valid minimal 6 months. 2. **Choose Visa Type**: Pick your visa, whether it's a Tourist or Umrah Visa. *Ikhtiyar* based on your needs. 3. **Official Portal**: Go to the official website `visitsaudi.com`. *Tafaddal* start from there. 4. **Fill Data**: Input your *ma'lumat* (information) and upload a professional photo. 5. **Payment**: Selesaikan payment via credit card or online method. *Bayyir* the fee. 6. **E-Visa Issued**: Check your email for the e-visa. *Alhamdulillah*, you're ready to go! *Safe travels! Fi amanillah!* 🕋✈️",2026-05-20T23:22:21.738929,data/results_tts/res_2336_audio04.wav,Explain step by step cara apply visa Saudi dengan benar,0.1,0.0182
B,2336_audio05.wav,"Ya Akhir, Uridu Book Flight ilah Jeddah al-Ushbu Al-Qadim. Hal bisa bantu Ajida Afdal schedule Wari Hulatan Mubashirah?","Na'am, possible! Please share your departure city and exact date. Saya carikan direct flights yang afdal for you. Insha Allah.",2026-05-20T23:22:48.376646,data/results_tts/res_2336_audio05.wav,"Ya akhi, uridu book flight ila Jeddah al-usbu'al qadim. Hal bisa bantu ajida afdhal schedule wa rihlatan mubashirah?",0.3889,0.0776
B,2336_audio06.wav,URIDU ARANGE TRANSPORT MINJEDAH ILA MADINA AGADAN,"Na'am, I got you! Let me help arrange transport Jeddah to Madinah *ajalan*.  Berapa pax and when the schedule? Please share details-nya ya.",2026-05-20T23:23:07.938550,data/results_tts/res_2336_audio06.wav,Uridu arrange transport min Jeddah ila Madinah ghadan,0.625,0.1132
B,2336_audio07.wav,Book flight ke Jeddah lalu lanjut ke Madina. Schedule terbaik kapan?,"Best schedule itu usually *shoulder season* (Oct-Nov atau Feb-March) biar avoid crowds. InshaAllah lebih khusyuk. For Jeddah to Madinah, please book Haramain High Speed Railway. Barakallah!",2026-05-20T23:23:26.759565,data/results_tts/res_2336_audio07.wav,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan",0.1818,0.0441
B,2336_audio10.wav,Apakah perbedaan Umrah dan Hajj secara detail dalam Islam?,"Basically, difference-nya ada di timing dan rituals: 1. **Timing**: Umrah can be done *anytime* (kapan saja), while Hajj only during *Syahr Dhul-Hijjah*. 2. **Status**: Hajj is *Fardhu* (obligatory) once in a lifetime for those who are able. Umrah is highly recommended (*Sunnah*). 3. **Rituals**: Hajj is more complex. Ada *Wukuf* at Arafat, *Mabit* at Muzdalifah & Mina. Umrah doesn't have these—just Tawaf, Sa'i, and Tahallul. *Kullu 'am wa antum bikhair!* Ada lagi yang mau ditanya?",2026-05-20T23:23:57.639659,data/results_tts/res_2336_audio10.wav,Apa perbedaan umrah dan hajj secara detail dalam Islam,0.2222,0.0741
B,2336_audio15.wav,Tolong buat checklist persiapan umroh termasuk barang wajib dibawah.,"*Tafaddal*, here is your concise checklist for Umrah: **1. Documents (Al-Waraqat):** * Passport & Visa (Must have!) * Vaccine certificate. * Flight tickets & Hotel voucher. **2. Clothing (Al-Malabis):** * Ihram for men / Gamis & Hijab for women. * Comfortable walking shoes/sandals. * Undergarments & socks. **3. Health & Toiletries (As-Sihhah):** * Personal medicines & vitamins. * Unscented soap/deodorant (for *Ihram* state). * Sunscreen & Lip balm. **4. Gadgets & Others:** * Powerbank & Universal adapter. * Local SIM card/Roaming. * Small bag for essentials. **5. Spiritual (Al-Ibadah):** * Doa book / Digital guide. * Pocket prayer mat. *Fi amanillah* on your journey! 🕋✨",2026-05-20T23:24:24.298764,data/results_tts/res_2336_audio15.wav,Tolong buat checklist persiapan umrah termasuk barang wajib dibawa,0.2222,0.0455
B,2336_audio17.wav,"Menurut kamu, belajar bahasa Arab itu susah gak untuk pemula?","Not really! Cuma butuh patience. Start small, *shuwayya-shuwayya*. InshaAllah, it's *sahl* (easy) kok!",2026-05-20T23:24:46.791076,data/results_tts/res_2336_audio17.wav,Menurut kamu belajar bahasa Arab itu susah gak untuk pemula,0.2,0.0339
B,2339_audio01.wav,aku mau book fly ke jedah minggu depan bisa bantu schedule,"Ahlan! Sure, bisa banget. Let's check the schedule for next week, InshaAllah. Please share your preferred dates ya!",2026-05-20T23:25:01.252944,data/results_tts/res_2339_audio01.wav,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?",0.3636,0.1094
B,2339_audio02.wav,Aku butuh travel umroh simple tapi inklud madina visit,"Siap! I can find you a *budget-friendly* package. Tenang aja, *ziyarah* Madinah is definitely included. *InsyaAllah* lancar semua! 🕋✨",2026-05-20T23:25:23.760760,data/results_tts/res_2339_audio02.wav,Aku butuh travel umrah simple tapi include Madinah visit,0.3333,0.0714
B,2339_audio03.wav,Can you help aku arrange transport dari Jeddah ke Madina tomorrow?,Bisa banget! Use Haramain High Speed Railway for faster trip to Madinah. InshaAllah it will be a safe journey.,2026-05-20T23:25:30.184944,data/results_tts/res_2339_audio03.wav,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,0.1818,0.0303
B,2339_audio04.wav,Explain step by step cara apply visa Saudi dengan benar.,"Step by step apply visa Saudi, *ya akhi/ukhti*: 1. **Prepare Documents**: Passport (valid min. 6 months) & digital photo. 2. **Choose Visa Type**: e-Visa (Tourist) or Umrah Visa via Nusuk app. 3. **Online Application**: Visit the official portal, fill in your data *bi diqqah* (accurately). 4. **Payment**: Pay the visa fee via credit card/debit. 5. **Approval**: Wait for the email confirmation. *Insya Allah* process-nya fast. *Barakallahu feek!* Ready to go?",2026-05-20T23:25:56.509666,data/results_tts/res_2339_audio04.wav,Explain step by step cara apply visa Saudi dengan benar,0.1,0.0182
B,2339_audio05.wav,"Ya ahri, Uridu bootflike ila Jeddah al-Uzbu al-Kadim. Hal bisa bantu Ajida Afdol schedule Warih Latin Mubashiroh.","Na'am, akid! I can help you find the *afdol* schedule for direct flights ke Jeddah. Please share tanggal keberangkatanmu, ya!",2026-05-20T23:26:20.514534,data/results_tts/res_2339_audio05.wav,"Ya akhi, uridu book flight ila Jeddah al-usbu'al qadim. Hal bisa bantu ajida afdhal schedule wa rihlatan mubashirah?",0.5,0.1552
B,2339_audio06.wav,Kuridu Range Transport Minjet Dah ilah Madinah Gwadan,"Abshir! I will arrange your transport from Jeddah to Madinah. Tunggu sebentar, I'll check the available cars. InshaAllah fast!",2026-05-20T23:26:40.986573,data/results_tts/res_2339_audio06.wav,Uridu arrange transport min Jeddah ila Madinah ghadan,0.75,0.1509
B,2339_audio07.wav,"Book flight ke Jeddah, lalu lanjut ke Madina, schedule terbaik apan?","Best option is landing at JED, then take **Haramain High Speed Railway** to Madinah. *Sangat fast and comfortable, ya Akhi/Ukhti.*  Schedule terbaik: Landing morning $\rightarrow$ train to Madinah $\rightarrow$ *Ziarah* first before Umrah. *InsyaAllah* more efficient!",2026-05-20T23:27:05.912872,data/results_tts/res_2339_audio07.wav,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan",0.2727,0.0588
B,2339_audio11.wav,Kenapa fasting di Ramadan itu wajib bagi muslim?,Karena *fardhu* (obligatory) from Allah SWT. The main goal is to achieve *Taqwa* (piety) and purify our soul. *Simple as that!*,2026-05-20T23:27:23.431454,data/results_tts/res_2339_audio11.wav,Kenapa fasting di Ramadan itu wajib bagi muslim,0.125,0.0213
B,2339_audio14.wav,How to prepare dokumen umrah dari Indonesia dengan benar.,"Bismillah, let's prepare your *waraqat* (documents)! 📄 1. **Passport**: Valid min. 6 months. *Wajib!* 2. **Visa**: Process your Umrah or Tourist Visa via agency/app. 3. **Vaccines**: Sertifikat vaksin Meningitis & COVID-19. 4. **Photos**: Background putih, size 4x6. 5. **Admin**: KTP, KK, & Buku Nikah (if applicable). May your journey be *Mabrur*! 🕋✨",2026-05-20T23:27:46.138150,data/results_tts/res_2339_audio14.wav,How to prepare dokumen umrah dari Indonesia dengan benar,0.1111,0.0179
B,2339_audio19.wav,"Ah Yanan saya bingung, mulai dari mana untuk umrah?","Bismillah, don't worry! Start with your *niyyah* (niat) and budget. After that, prepare your passport and look for a trusted travel agent. *InshaAllah*, everything will be smooth!",2026-05-20T23:28:07.470616,data/results_tts/res_2339_audio19.wav,Ahyanan saya bingung mulai dari mana untuk umrah,0.5,0.0625
B,233_audio16.wav,"Guide aku cara pilih hotel di mekah, dekat haram dengan budget terbatas","Here are some tips: 1. Cari hotel with **free shuttle bus** biar tetep *easy access* to Al-Haram though budget terbatas. 2. Check area Misafalah or Ajyad, usually **more affordable** daripada yang *front-row*. 3. Pilih **quad room** biar bisa *share cost* sama *jama'ah* lain. 4. Book via apps and filter **lowest price**. *Barakallahu feek!* 🕋✨",2026-05-20T23:28:33.888187,data/results_tts/res_233_audio16.wav,Guide aku cara pilih hotel di Makkah dekat Haram dengan budget terbatas,0.0833,0.0423
B,2351_audio01.wav,Aku mau book flight kerja dah minggu depan. Bisa bantu schedule?,"Afwan, I only handle Umrah trips. Flight kerja out of my scope, ya. Ma'af!",2026-05-20T23:29:00.098984,data/results_tts/res_2351_audio01.wav,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?",0.2727,0.0625
B,2351_audio02.wav,"Aku butuh tramvel umrah, simple, tapi inklud Medina Visit.",Ahlan! I got you. Ada *simple package* yang already inclusive of Medina Ziarah. Mau check detail-nya now?,2026-05-20T23:29:14.210658,data/results_tts/res_2351_audio02.wav,Aku butuh travel umrah simple tapi include Madinah visit,0.6667,0.1429
B,2351_audio03.wav,Can you help aku arrange transport dari Ceta ke Madina tomorrow?,"Abshir! I can help you. Mau private car or bus? Please share how many pax, ya. Insha Allah, I'll arrange it!",2026-05-20T23:29:35.905432,data/results_tts/res_2351_audio03.wav,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,0.2727,0.0909
B,2351_audio04.wav,Explain step by step cara apply visa Saudi dengan benar.,"Assalamu'alaikum! Here is the step-by-step guide: 1. **Determine** *نوع التأشيرة* (visa type), either Tourist or Umrah. 2. **Prepare** *المستندات* (documents): Passport, photo, and vaccine certificate. 3. **Visit** the official portal: *visa.visitsaudi.com*. 4. **Fill in** your *بيانات* (personal details) accurately. 5. **Pay** the processing fee. 6. **Wait** until your e-visa is *جاهز* (ready) in your email. *Barakallahu feek!* Ready to go?",2026-05-20T23:29:58.235695,data/results_tts/res_2351_audio04.wav,Explain step by step cara apply visa Saudi dengan benar,0.1,0.0182
B,2351_audio05.wav,"Ya akhirnya, ulitur buk flyk ilajet dah alus bual kodim. Hal bisa bantu Ajida Afdol schedule warih latan Mubashirah.","Alhamdulillah, flight ticket-nya already settled ya! Mabrook! Sure, I can help you find the *afdol* schedule for your Mubashirah trip. Kapan rencana berangkatnya?",2026-05-20T23:30:20.307122,data/results_tts/res_2351_audio05.wav,"Ya akhi, uridu book flight ila Jeddah al-usbu'al qadim. Hal bisa bantu ajida afdhal schedule wa rihlatan mubashirah?",0.7222,0.2241
B,2351_audio06.wav,Urdu Orange Transport Minjeta ilah Madina Khwadan,"Tayyib, I'll arrange the transport. Min Jeddah ila Madinah, right? Wait a moment ya, let me verify the schedule.",2026-05-20T23:30:26.921776,data/results_tts/res_2351_audio06.wav,Uridu arrange transport min Jeddah ila Madinah ghadan,0.875,0.2075
B,2351_audio07.wav,Bok Flight ke Jeddah lalu lanjut ke Madina. Schedul terbaik kapan?,"Ahlan! Better fly to Medina direct for *ziyarah* first. Tapi kalau land in Jeddah, use Haramain High Speed Railway biar fast. Best schedule: Off-peak season (Oct-Nov) to avoid crowd. InshaAllah, mubarok!",2026-05-20T23:30:58.846851,data/results_tts/res_2351_audio07.wav,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan",0.3636,0.0735
B,2351_audio11.wav,Kenapa fasting Giramadan itu wajib bagi muslim?,Because it's *fardhu* (mandatory). Perintah Allah SWT in the Quran to achieve *taqwa* and boost our spiritual growth. It's an essential *ibadah* for every Muslim.,2026-05-20T23:31:17.328771,data/results_tts/res_2351_audio11.wav,Kenapa fasting di Ramadan itu wajib bagi muslim,0.375,0.0638
B,2351_audio14.wav,How to prepare dokumen umrah dari Indonesia dengan benar,"Bismillah! Keep it simple, *ya akhi/ukhti*. Here is the checklist: 1. **Passport (Jawaza):** Valid min. 6 months. 2. **Visa (Tashirah):** Process via agent or app. 3. **Health:** Vaccination certificate (Meningitis). *Sihha* must be OK. 4. **Photos:** Pas foto background putih (4x6). 5. **ID:** KTP & KK for *administrasi*. Double check everything agar *smooth* perjalanannya. *Barakallahu feek!*",2026-05-20T23:31:43.317071,data/results_tts/res_2351_audio14.wav,How to prepare dokumen umrah dari Indonesia dengan benar,0.0,0.0
B,2351_audio16.wav,Guaid aku cara pilih hotel di Makkah dekat Haram dengan bacet terbatas.,"Cari hotel with shuttle bus service, biar more affordable but still easy to reach the Haram. Check reviews and location via apps, InshaAllah dapet yang best deal. Barakallahu feek!",2026-05-20T23:32:06.967043,data/results_tts/res_2351_audio16.wav,Guide aku cara pilih hotel di Makkah dekat Haram dengan budget terbatas,0.25,0.0845
B,2356_audio01.wav,"Aku mau book flight ke jedah minggu depan, bisa bantu schedule?","Ahlan! Sure, I can help. InshaAllah, please share your preferred dates & time ya!",2026-05-20T23:32:22.610135,data/results_tts/res_2356_audio01.wav,"Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?",0.0909,0.0156
B,2356_audio02.wav,Aku butuh travel umrah simpel tapi inklud madina visit.,"Siap! I can find a *basic package* with *Ziarah Madinah* included. InsyaAllah, simple and affordable. Mau aku list opsinya?",2026-05-20T23:32:42.030887,data/results_tts/res_2356_audio02.wav,Aku butuh travel umrah simple tapi include Madinah visit,0.4444,0.1071
B,2356_audio03.wav,Can you help aku arrange transport dari Jedah ke Madina Tomorou?,"Akid, I can help you! Mau arrange yang mana: Haramain High Speed Railway, private car, or bus? Tafaddal, let me know your preference!",2026-05-20T23:33:01.987119,data/results_tts/res_2356_audio03.wav,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow,0.2727,0.0758
B,2356_audio04.wav,Explain step by step cara apply visa Saudi dengan benar.,"Here is the step-by-step guide, *ya akhi/ukhti*: 1. **Prepare Documents**: Siapkan *Jawaz* (passport) valid min. 6 months & digital photo. 2. **Choose Platform**: Go to the official Saudi eVisa website or use the **Nusuk app**. 3. **Fill Data**: Isi data diri carefully. Make sure everything matches your passport. 4. **Payment**: Pay the visa fee online via credit card or available payment methods. 5. **Wait & Print**: Wait for approval. Once issued, download and print your visa. *Alhamdulillah*, you're ready to go!",2026-05-20T23:33:25.130962,data/results_tts/res_2356_audio04.wav,Explain step by step cara apply visa Saudi dengan benar,0.1,0.0182
B,2356_audio05.wav,"Ya, akhirnya, uri dubuk flag ilah jadah al-Ushbu al-Qadim hal bisa bantu Ajida Afdol schedule wari latan Mubashira.","Mabruk! Of course, I can help you find the *afdal schedule* for *rihla* to Jeddah. Please share, departure-nya dari mana?",2026-05-20T23:34:00.830466,data/results_tts/res_2356_audio05.wav,"Ya akhi, uridu book flight ila Jeddah al-usbu'al qadim. Hal bisa bantu ajida afdhal schedule wa rihlatan mubashirah?",0.7222,0.2155
B,2356_audio06.wav,"Uridu Range Transport Minjedah ilah Madina, Eladan","Tafaddal, here are the transport options min Jeddah ilah Madinah: 1. **Haramain High Speed Railway**: Very fast & comfortable. Booking via app. 2. **Private Taxi/Car**: Direct to hotel & more flexible. 3. **Bus (SAPTCO)**: Most budget-friendly/ekonomis. Ayyu wahdin tukhtar? Which one do you prefer?",2026-05-20T23:34:23.081352,data/results_tts/res_2356_audio06.wav,Uridu arrange transport min Jeddah ila Madinah ghadan,0.75,0.1509
B,2356_audio10.wav,Apa perbedaan umrah dan haji secara detail dalam Islam?,"Main differences-nya adalah: 1. **Timing**: *Al-Hajj* only occurs in Dhu al-Hijjah. *Al-Umrah* can be done any time of the year. 2. **Rituals**: Hajj is more complex, including Arafah, Muzdalifah, and Mina. Umrah is simpler (Tawaf, Sa'i, and Tahallul). 3. **Status**: Hajj is *Wajib* (pillar of Islam) for those who are able. Umrah is generally *Sunnah* or a complementary act of worship. *Kullu 'am wa antum bikhair!*",2026-05-20T23:34:48.109394,data/results_tts/res_2356_audio10.wav,Apa perbedaan umrah dan hajj secara detail dalam Islam,0.2222,0.037
